normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,symboling
86.142311,subaru,gas,std,two,hatchback,fwd,front,90.474377,152.097869,64.121338,55.109973,1739.14833,ohc,five,130.01283,mpfi,3.12962,3.397847,8.542822,173.013681,4809.111015,23.669997,28.916296,6569.891554,2
76.447922,isuzu,gas,std,four,wagon,fwd,front,94.892596,167.507254,66.564872,55.449403,3260.385037,ohc,five,86.214215,2bbl,3.174778,3.305729,7.264818,96.393494,5437.291283,24.68773,26.701794,24555.52944,-1
103.277543,volkswagen,gas,std,four,hatchback,4wd,front,100.695662,180.559417,65.599644,54.597374,2711.564821,ohcf,four,139.821266,1bbl,3.835682,3.441421,8.522144,200.298507,5430.50949,16.61306,21.290734,29989.70198,0
133.187906,volkswagen,gas,std,four,sedan,fwd,front,89.623762,185.022457,67.051077,55.257047,2333.283939,ohc,four,101.463652,mpfi,2.995334,3.329337,22.212157,59.312054,4210.986394,18.793989,24.337502,7584.666484,0
118.933962,nissan,gas,std,four,wagon,fwd,front,103.155618,176.222919,67.147027,54.899779,2498.948007,ohc,four,104.127144,2bbl,3.418462,3.28181,16.407873,76.182899,4993.447831,27.932981,33.290499,11942.24577,0
165.19842,audi,gas,std,four,wagon,4wd,front,100.376288,184.056468,69.957382,52.303594,1820.118063,dohcv,four,147.884575,2bbl,3.708227,3.066209,8.656521,71.87212,4954.55057,24.74359,30.40675,13408.02577,0
86.398155,toyota,gas,std,four,sedan,4wd,front,92.661797,175.115784,65.935036,49.68138,2118.497846,dohc,three,79.627946,2bbl,3.186865,3.081224,5.668829,59.651408,4811.182597,28.454818,33.696783,6019.745993,0
97.222468,mazda,gas,std,two,hatchback,fwd,front,109.56364,187.571863,69.876178,50.976927,2888.70635,ohc,five,125.174643,2bbl,2.963261,3.082185,9.324589,66.758076,5001.888591,22.835207,30.421562,15412.5961,1
143.990756,mazda,gas,std,two,hardtop,4wd,front,94.630269,175.445226,63.674017,53.375456,2940.561247,rotor,eight,96.937499,mpfi,3.699848,3.258323,9,72.572241,4420.624405,23.60514,29.79009,10003.42774,2
152.888521,volvo,gas,std,four,convertible,fwd,front,98.196417,160.227895,64.092343,54.444437,2645.786832,ohc,six,106.874859,mpfi,3.093478,3.376195,33.201967,119.376643,4809.095358,16.800086,26.910011,15936.71959,3
185.639763,bmw,gas,std,two,sedan,rwd,front,96.883839,173.882215,67.026596,56.620441,3374.569492,ohc,four,144.059993,mpfi,3.205933,2.800317,8.539375,175.172187,5825.046662,24.343156,27.940441,13141.86565,0
159.130957,plymouth,gas,std,two,sedan,fwd,front,93.925915,156.324949,63.748148,49.839705,1989.814127,ohc,four,95.796729,2bbl,2.898015,3.302383,9.274086,67.602435,5426.268966,38.44893,43.695866,6789.347984,1
144.781512,mercedes-benz,gas,std,four,sedan,rwd,front,101.289447,174.379513,70.165388,57.495516,1996.438002,ohc,four,234.501354,mpfi,2.974684,3.75256,9,64.779266,4531.688932,33.006287,28.008872,8714.367984,-1
127.851896,nissan,gas,std,four,sedan,fwd,front,95.126322,154.230559,64.089729,55.487976,1941.375119,ohc,twelve,130.77577,2bbl,3.129802,3.057349,8.538258,66.560792,5280.420044,33.79913,38.574692,6078.695212,1
162.052449,chevrolet,gas,std,two,hatchback,fwd,front,96.605195,173.323956,65.49015,51.564817,2083.37748,ohc,four,116.396669,mpfi,3.516632,3.431111,9.302624,85.003234,4794.502332,29.693562,32.647431,7690.93783,2
97.103783,saab,gas,std,four,sedan,fwd,front,98.277729,171.926797,64.938552,53.687884,1918.707411,ohc,four,118.160443,mpfi,3.189004,3.379111,9,122.571378,5114.926991,16.152215,27.11728,9882.568887,2
72.258536,plymouth,gas,std,four,sedan,rwd,front,93.158834,178.487648,65.195655,51.860439,2419.983551,ohc,four,115.050422,2bbl,3.607157,2.318296,8.045558,80.02311,6106.317887,21.434614,22.773864,8368.898499,0
130.49541,mercedes-benz,gas,std,two,hatchback,rwd,rear,100.191005,180.378205,65.195067,49.832883,1953.39445,dohc,six,104.759437,mpfi,3.318392,2.750454,8.036855,117.342773,4813.080481,27.199161,30.941187,17613.40853,3
53.550367,chevrolet,gas,turbo,two,hatchback,4wd,front,94.776072,175.301829,67.18118,57.708644,2269.476003,dohc,four,91.710959,mpfi,2.958603,3.384672,7.844016,93.881334,5015.018791,22.016593,22.438887,10771.3897,3
145.534733,dodge,gas,std,two,hatchback,fwd,front,95.681936,167.981816,64.568614,54.402708,2152.695196,ohc,four,102.42337,mpfi,3.165228,3.85089,7.44045,97.771803,4816.796316,23.809155,30.284403,9115.796403,1
179.947924,bmw,gas,std,two,sedan,rwd,front,102.009908,177.748307,65.77242,56.712208,2371.717868,ohcf,four,107.108397,mpfi,3.916753,3.09825,9.398869,94.690966,4003.410807,25.290005,29.821012,6372.153868,2
176.997786,toyota,gas,std,four,sedan,rwd,front,94.393067,154.661128,63.363069,53.377316,2957.814575,dohc,four,114.352548,2bbl,3.149478,3.252544,9,177.3922,4270.934247,20.095034,24.24803,6904.962927,1
106.835448,jaguar,gas,std,four,sedan,4wd,front,94.880365,155.536914,65.1272,49.895224,2332.376409,ohc,five,100.055767,2bbl,3.628308,3.427503,23.301923,116.452619,4461.318439,30.519542,36.801353,12207.44286,1
77.681065,toyota,gas,turbo,four,wagon,fwd,front,94.91509,173.846311,65.61919,58.065492,2172.941755,ohc,five,138.006198,mpfi,3.145835,2.672398,8.531234,188.651221,4408.866076,17.595603,22.884629,8502.472034,0
123.681216,nissan,gas,std,two,sedan,fwd,front,92.13203,160.937924,62.806911,55.429996,2273.007582,ohc,four,118.258014,spdi,3.387932,3.087555,9.307734,135.481114,5452.876411,32.893871,46.266584,7698.63832,1
75.368523,toyota,diesel,turbo,four,wagon,fwd,front,108.758679,195.624392,69.333115,53.623404,2199.899437,ohc,six,90.839085,2bbl,3.556362,3.14944,9,69.094931,5424.867226,15.888083,19.034447,7363.697886,-1
102.021632,dodge,gas,std,four,sedan,rwd,front,102.897772,154.111588,65.550126,53.94509,2465.14807,dohc,four,112.817739,mpfi,3.114597,3.663259,9,65.189999,5313.644757,24.114034,28.58897,10594.57463,2
142.735773,dodge,gas,std,four,sedan,fwd,front,93.384231,150.381831,64.218134,56.415033,1850.442352,ohc,four,79.507716,spdi,2.972737,3.273836,9.279024,74.685531,5327.226411,15.391784,24.320272,6529.639367,1
118.197836,mercedes-benz,gas,std,two,hatchback,rwd,front,106.060576,165.516896,64.198092,51.833426,3307.416692,ohc,five,70.08649,mpfi,3.508019,3.786855,7.72414,69.008759,5828.025031,24.366917,30.091957,18097.04169,2
76.493481,bmw,diesel,turbo,four,sedan,rwd,front,101.432869,186.64916,64.545334,54.140184,3426.64173,ohc,six,111.477424,idi,3.687368,3.599947,16.718842,95.712553,5008.574304,19.058089,26.593356,5368.962661,0
99.847796,audi,gas,std,two,sedan,rwd,front,95.072166,161.579822,66.784481,54.757911,2185.262906,ohc,four,94.909544,2bbl,3.351122,3.043011,7.830872,68.331617,4799.881655,19.698375,24.985411,8354.054474,1
117.831766,subaru,gas,std,two,hatchback,fwd,front,102.20851,179.244056,64.494869,51.9545,2482.910683,ohc,four,101.096044,mpfi,3.664278,3.154953,8.634541,93.038167,4315.513979,20.150758,28.565753,14168.96354,2
86.333765,honda,gas,std,four,sedan,fwd,front,109.132746,200.080253,65.658008,57.24153,2313.976003,ohc,four,136.011559,1bbl,3.166897,2.677136,24.064721,115.684091,5925.899487,20.53759,22.043312,6310.676276,0
70.442766,renault,gas,std,two,sedan,4wd,front,95.60857,179.742383,66.973377,53.717933,1934.006541,dohcv,eight,83.075793,2bbl,3.107589,3.395357,10.740096,63.941505,4805.181455,29.977193,33.968973,6177.031572,2
78.512135,alfa-romero,gas,std,two,sedan,rwd,front,95.203172,167.457762,64.924323,55.623822,2306.684037,dohc,three,100.30451,2bbl,3.193881,2.637972,8.575912,98.403484,5556.404391,18.361852,22.207344,7986.099534,1
125.135873,subaru,gas,std,two,sedan,4wd,front,96.152768,179.673717,66.76823,50.614223,2219.654064,ohcf,twelve,141.007503,mpfi,3.097779,3.508211,9.388848,85.692671,4250.987368,19.586029,28.971003,5893.751361,2
195.971047,plymouth,gas,std,two,hardtop,4wd,front,96.724209,174.044243,63.698771,51.640023,2443.326157,ohcv,eight,85.388108,mpfi,3.127147,3.420781,8.815956,92.417044,4378.256957,28.232257,28.904844,10108.27564,2
86.473112,mercury,gas,std,two,hatchback,fwd,front,97.279414,165.85164,63.38533,54.666221,3370.034488,ohc,four,101.826893,mpfi,3.836626,3.794077,9,202.450674,6047.061751,18.231635,18.984755,16754.99901,1
116.048824,mazda,gas,std,four,sedan,fwd,front,101.674426,182.71475,66.915807,53.676357,2307.407805,ohc,four,84.754661,2bbl,3.354936,2.833765,17.420621,78.832755,4814.603875,29.452448,30.327236,10269.2523,1
145.918067,toyota,gas,std,two,convertible,rwd,front,95.319984,183.572332,65.802875,52.997643,2863.775652,dohc,four,96.883969,2bbl,3.565291,3.642995,7.79059,174.529632,5176.922569,27.494178,33.051536,14774.31341,2
77.453814,mercedes-benz,gas,std,four,sedan,rwd,front,99.611933,171.8471,62.639084,55.30719,2429.986399,ohc,four,138.102892,mpfi,3.155616,3.406719,9,112.375648,4484.735725,24.93101,26.195514,13860.86658,-1
133.471372,plymouth,gas,std,four,hatchback,fwd,front,88.955333,169.719817,64.497204,55.122376,1962.155627,ohc,four,104.532251,2bbl,2.982262,3.458052,9.433436,60.81777,4825.818413,30.001657,26.019869,7192.346307,1
87.153273,volvo,gas,std,two,hatchback,rwd,front,97.512373,182.586505,68.405407,53.82154,2716.5348,ohcv,four,240.130049,2bbl,3.575267,3.112705,20.075457,119.774332,5183.73231,26.504344,33.090473,26456.40669,1
143.38629,toyota,gas,std,two,hardtop,4wd,front,96.738001,177.847135,67.029603,51.962824,3709.072768,ohcf,four,91.497618,mpfi,3.105497,3.319525,20.541526,93.981766,4815.01462,18.959137,24.486389,5484.947045,2
147.958317,plymouth,gas,std,four,sedan,fwd,front,90.098434,157.264547,62.945837,52.25293,2067.55284,ohc,four,100.297964,mpfi,2.972231,3.42543,9.289783,115.082764,5443.868402,21.292536,34.375289,8047.406092,1
158.027576,mazda,gas,turbo,two,hatchback,fwd,front,95.119591,168.940116,70.903749,50.132351,1956.122002,ohc,five,126.049658,2bbl,3.28357,3.122202,7.317133,63.236545,5434.203668,18.88192,28.41352,7473.857305,1
158.373162,audi,gas,std,two,hatchback,4wd,front,95.512071,161.851886,64.206929,50.631607,2616.590672,rotor,six,215.581265,2bbl,3.123799,3.09579,8.552555,62.725661,5417.636887,19.918727,21.948295,14761.98663,1
128.593226,subaru,gas,std,two,hatchback,4wd,front,95.832444,168.437536,62.952573,49.41298,3465.576837,ohc,four,81.19637,2bbl,3.448255,3.325833,9.502792,64.570766,4785.59569,27.415947,31.646519,24614.99485,0
114.890453,nissan,gas,turbo,two,sedan,fwd,front,107.84846,172.801394,67.263908,50.096856,2242.225589,ohc,four,124.391882,mfi,3.1924,3.412474,7.304963,80.068156,4838.829202,23.476304,29.918951,7916.122092,1
92.301249,saab,diesel,turbo,two,sedan,rwd,front,93.600065,196.629777,70.651016,52.577853,3161.462903,ohc,four,112.860386,idi,3.139923,3.146439,8.583267,93.581015,5679.791524,19.67792,26.255369,17124.61413,-1
69.888365,isuzu,diesel,turbo,four,wagon,fwd,front,92.513251,180.848828,66.745821,54.807239,2508.165058,rotor,two,127.461913,idi,3.396297,3.375268,12.893981,66.771402,4795.290379,36.618773,36.061464,11687.99213,0
92.904975,subaru,gas,std,four,sedan,fwd,front,97.67504,173.19712,65.655837,51.677085,2188.492045,ohc,four,96.367906,2bbl,3.752659,2.367162,9.272373,59.457985,5086.129558,23.375005,21.638807,6382.100539,0
84.476603,alfa-romero,gas,std,four,sedan,fwd,front,100.568379,175.459693,66.927669,57.535198,2348.180234,dohcv,four,84.809731,mpfi,3.359761,3.554196,17.342723,92.064352,4802.328226,28.324669,33.275955,13994.08135,-1
90.286275,peugot,diesel,std,four,sedan,rwd,front,111.976423,201.585381,66.856773,49.660368,2986.449099,ohc,six,132.34733,idi,3.10156,3.398578,9,86.674202,4495.493978,22.945787,26.427518,30773.7776,0
95.401463,mercedes-benz,gas,turbo,two,hardtop,4wd,front,99.231737,173.972796,63.865016,54.780437,2743.636677,ohcv,six,112.40732,mpfi,3.192031,3.556972,8.734181,190.205942,4403.015888,31.922712,43.832497,12865.26662,1
115.496041,nissan,gas,std,four,sedan,fwd,front,97.125362,173.193558,65.600364,55.077765,2293.19261,ohc,four,101.523698,mpfi,3.3228,3.957581,8.521973,114.924136,5230.824983,19.39527,25.809733,6949.956489,0
107.584705,peugot,gas,std,four,wagon,rwd,front,108.714296,200.15992,65.914708,52.721133,3576.003864,l,five,228.639862,mpfi,3.587503,3.377915,9.38938,184.205503,5281.324328,17.927324,21.153478,25309.71675,0
147.8557,volvo,gas,std,two,hardtop,fwd,rear,90.541022,166.980541,68.282049,52.072281,2260.110905,rotor,eight,122.390598,4bbl,2.976264,3.808433,9,86.156149,5161.123215,15.076468,21.599088,10999.35973,3
77.088365,isuzu,gas,std,four,sedan,fwd,front,95.370837,168.74368,64.822632,52.582808,2108.97469,ohc,four,102.826936,2bbl,3.098759,3.211793,8.713263,82.769822,4815.176476,31.467978,41.021787,6594.610063,0
127.872135,nissan,gas,turbo,two,hatchback,fwd,front,95.431973,169.514771,66.583234,55.353073,2001.62992,ohc,four,78.102833,mpfi,3.211486,3.10026,8.189882,69.296314,4999.539691,35.408664,29.173127,9813.170987,2
114.71113,mitsubishi,gas,std,two,sedan,fwd,front,95.827657,165.967306,65.366007,53.206211,2331.51356,ohc,four,114.818591,2bbl,3.606981,3.375616,7.842899,81.659192,4795.386476,28.846026,21.008458,9790.760484,1
156.451443,porsche,gas,std,two,hatchback,rwd,front,100.921955,179.218829,71.054637,54.228914,2946.239812,ohcv,five,101.529345,mpfi,3.552546,3.276094,9.572179,115.792218,5168.554568,19.367513,23.866502,25774.79236,3
100.610398,mitsubishi,gas,std,four,sedan,rwd,front,97.153274,171.240508,67.053197,49.399903,2787.191004,l,four,96.980066,2bbl,2.916576,3.125341,8.480475,94.178094,4816.976951,19.64712,21.686514,7474.52826,0
190.589736,bmw,gas,std,four,sedan,rwd,front,102.0953,185.689379,64.725192,54.20618,2476.385215,l,four,125.434258,2bbl,3.780463,3.402391,9.354529,87.271849,5455.897254,45.799488,42.73996,5773.083616,0
101.996412,porsche,gas,std,four,wagon,4wd,front,101.288317,175.15616,65.897055,55.130225,2793.202973,ohc,four,107.099253,mpfi,3.096122,3.384944,9,113.424087,3934.834149,27.306278,34.056652,7644.905218,0
124.980272,honda,gas,std,four,sedan,fwd,front,112.620066,190.683712,66.735668,55.067415,2341.186702,ohc,four,129.306492,2bbl,3.487306,3.822299,9,78.704542,4825.055342,28.26766,40.164633,10355.41425,0
151.846021,mazda,gas,std,two,hardtop,fwd,front,100.095073,179.043193,66.757024,50.751999,2399.110155,ohc,four,97.403771,mpfi,3.366269,3.314251,9.309321,125.450785,4787.533766,26.531385,32.297301,9139.01567,0
144.048248,audi,gas,turbo,four,sedan,fwd,front,94.97775,170.698274,66.498713,49.916382,2003.613311,ohc,four,84.241475,2bbl,3.515515,3.397906,7.761935,67.639735,5882.048043,38.679565,46.632164,5716.372316,1
107.20426,mercury,diesel,std,four,hardtop,4wd,front,93.718241,165.000285,65.474548,52.400108,2398.62373,ohcf,two,92.883354,idi,3.037744,3.448986,14.338805,96.131798,5053.047328,34.547324,29.832076,15325.83871,-1
140.215452,honda,gas,std,four,sedan,fwd,front,97.138145,170.85516,64.384205,55.334741,2286.281288,ohc,four,112.51957,mpfi,3.085566,3.869439,9.379876,160.207897,5926.779492,27.630613,34.424516,7833.011969,1
80.812355,toyota,gas,std,four,sedan,fwd,rear,115.123563,175.35161,69.473417,49.687293,2284.954263,l,five,155.6587,1bbl,3.656971,3.093437,11.695756,153.894007,4833.562485,36.433682,29.849362,17745.05179,0
76.676682,mitsubishi,gas,turbo,two,hatchback,fwd,front,97.683041,171.656321,65.809435,51.385235,2762.519715,ohc,four,78.140903,mfi,3.155024,3.131366,9,72.806382,5330.069208,19.772622,25.194065,16203.35213,3
77.983223,dodge,gas,std,two,hatchback,rwd,front,100.591432,171.149204,66.345563,54.760458,2293.590367,ohc,two,124.025294,mpfi,3.223162,3.393961,10.633293,82.357428,5584.441207,34.336651,31.573514,8280.259889,2
143.843761,plymouth,gas,turbo,four,sedan,fwd,front,95.258317,170.851591,65.148643,49.794108,1954.200169,ohc,four,96.067804,mpfi,3.523442,3.932453,9.35546,92.850254,4324.708384,27.699015,29.429415,5497.205947,1
169.714512,peugot,gas,std,four,hatchback,rwd,front,110.650177,193.184589,70.194774,59.366627,3156.654455,l,four,94.375589,2bbl,3.497698,3.178479,7.560058,112.170299,5861.51939,26.99854,47.924949,19771.42051,0
69.839524,mercedes-benz,diesel,turbo,four,sedan,rwd,front,102.702705,174.345796,66.305544,55.147351,2286.666097,ohcv,eight,114.098026,idi,3.011639,3.131745,8.554573,177.722063,5955.673217,14.533756,25.803644,8046.272753,-1
102.13293,alfa-romero,gas,std,two,sedan,4wd,front,102.194363,175.757667,70.968473,52.900177,2485.235922,l,four,143.753385,2bbl,3.249393,3.287011,7.54114,67.058102,5691.819195,18.219268,20.146216,8570.441135,1
162.443019,mitsubishi,gas,std,two,hardtop,fwd,rear,97.067156,179.654667,63.571578,51.188121,2157.520864,dohcv,twelve,141.983032,2bbl,3.515073,3.133717,16.856161,69.298222,5500.271626,16.409844,24.433541,6995.151036,2
68.400047,volkswagen,gas,std,four,sedan,4wd,front,95.60247,160.664944,64.135229,54.72126,1904.013453,dohcv,three,98.45519,1bbl,3.473331,2.967757,8.445156,106.579917,5445.056827,34.336961,28.09208,9643.189178,-1
100.109272,volkswagen,diesel,turbo,four,sedan,fwd,front,97.204216,176.894822,65.904633,57.287486,2512.461816,dohc,twelve,104.02248,spfi,3.323785,3.400842,8.574046,62.478629,5425.291087,30.581505,37.081003,15078.03729,2
94.874853,peugot,gas,std,two,hatchback,4wd,front,94.927262,158.946147,71.111119,50.278495,2857.72102,dohcv,four,79.339876,spdi,3.303821,3.76867,9,69.630049,6064.687549,19.492231,30.884,12662.9024,1
113.745627,audi,gas,std,two,sedan,rwd,front,100.394649,150.98777,66.187006,57.9558,2376.695759,ohcv,eight,125.780368,mpfi,2.823695,3.307203,8.720077,73.211481,5452.101938,20.805745,26.757009,12076.85084,1
88.859931,mercedes-benz,gas,turbo,four,wagon,rwd,front,106.970271,171.340488,64.575786,53.997571,1843.275908,ohc,four,85.397974,2bbl,3.776168,3.278443,8.08122,63.230313,4547.542971,23.085452,32.734677,5808.651439,1
122.05759,mercedes-benz,gas,std,four,hatchback,fwd,front,96.147402,165.417186,67.116045,50.984567,2496.590103,ohc,four,102.258611,4bbl,3.161859,2.183647,9,94.333357,6207.328369,14.047362,24.012779,15410.1626,3
175.081626,bmw,diesel,std,four,sedan,rwd,front,101.264239,184.125712,64.126094,52.703524,2000.642936,l,four,138.280432,idi,3.263902,3.246299,8.664887,133.143837,4801.326019,18.16709,21.291652,11435.32559,0
66.73052,renault,gas,std,four,sedan,rwd,front,95.99852,173.120478,62.254939,54.041012,1821.602842,rotor,eight,91.866806,2bbl,3.481652,3.4118,18.894793,60.20266,5669.717468,24.071998,29.657451,6650.808401,1
119.36739,honda,gas,std,two,hatchback,fwd,front,97.332475,176.231838,64.926984,55.117417,2428.66976,ohc,five,124.334174,2bbl,3.097089,3.425436,9.326135,88.830097,4951.513366,23.118567,29.062446,8459.704243,1
66.614379,volkswagen,gas,turbo,two,hatchback,fwd,front,97.195998,169.915113,64.497205,53.801312,2901.56542,ohc,four,175.064494,mpfi,3.806574,3.26709,9,141.67812,5207.19616,24.359227,31.557514,13208.86724,3
135.024903,volkswagen,gas,std,two,convertible,rwd,front,98.464102,173.77686,63.482872,57.671735,3276.801501,ohc,four,125.722388,spdi,3.372084,3.087208,8.053694,199.723072,5104.382788,20.997663,26.272005,14319.55169,3
96.259465,audi,gas,std,two,sedan,fwd,front,109.611525,194.456234,63.554427,57.061946,2426.796037,ohc,four,169.429909,2bbl,3.152127,3.397825,7.766362,101.823841,5527.07092,25.448932,30.294857,21518.43421,1
140.581839,plymouth,gas,std,two,hatchback,4wd,front,89.365657,168.825143,65.495083,54.421428,2858.258743,ohcv,three,95.299071,2bbl,3.260578,3.284958,9.468775,89.529521,5245.941444,16.410159,27.508726,12328.86327,1
110.814624,jaguar,gas,std,two,convertible,rwd,front,96.671876,175.528181,65.650448,51.461287,2912.06909,ohc,twelve,103.927376,mpfi,3.488122,3.378538,9.259248,110.369447,5092.968058,20.414257,19.950511,14296.72023,-1
112.751247,mazda,diesel,std,four,sedan,fwd,front,109.534425,191.463946,70.202609,56.831536,2426.944877,ohc,four,121.843253,idi,3.107976,3.279408,8.652929,134.394088,4804.551504,24.879561,29.65234,5145.570526,0
84.48393,nissan,gas,std,four,wagon,4wd,front,98.454716,174.775056,65.298817,59.555512,2898.459722,ohcv,eight,114.905305,mpfi,3.010649,3.413531,-0.21078,110.798479,5095.854811,20.806847,30.2743,18915.83231,-1
154.828701,honda,gas,turbo,two,convertible,4wd,front,92.234773,169.821564,66.191513,54.879284,2541.161751,ohcv,twelve,181.099463,4bbl,3.581076,3.317133,16.468893,89.585444,4818.779551,15.540694,24.143785,10601.70807,3
87.049544,alfa-romero,gas,std,two,hatchback,4wd,front,96.773714,157.689782,67.149682,49.307791,2532.748355,ohc,four,183.366414,mpfi,3.320941,3.158363,14.385449,93.005134,4819.67804,24.123759,29.153937,10438.91901,1
109.923845,dodge,gas,std,four,sedan,fwd,front,97.095469,171.161459,65.001082,54.077208,2365.975523,dohcv,five,97.91051,mpfi,3.18934,3.114777,25.474541,95.820609,4810.805448,27.854693,34.671961,6996.317887,0
155.77721,mazda,gas,turbo,four,hatchback,fwd,front,109.414638,191.796199,68.24593,54.83009,3536.679545,ohc,four,121.079797,2bbl,3.330037,3.100011,8.57966,70.990261,5312.942634,25.739794,30.456917,25802.25688,1
209.76558,mitsubishi,diesel,std,four,sedan,rwd,front,97.260191,176.019563,64.413192,55.237329,2503.179386,ohc,four,121.642434,idi,3.318192,3.271381,8.620289,68.430786,4776.626551,19.648556,24.232968,11472.00732,0
121.901485,mazda,gas,std,two,hardtop,fwd,front,98.975119,177.296291,65.496258,56.916141,2446.9099,ohc,four,129.023172,2bbl,3.288608,3.080454,13.134759,78.075919,4798.985425,27.655058,22.00024,11057.10255,1
92.76297,subaru,diesel,std,two,convertible,4wd,front,97.242103,174.200652,65.840352,54.102155,2437.162616,ohc,four,134.99311,idi,3.555935,2.591081,8.892703,64.195075,5813.402382,24.190659,29.85326,31897.60872,0
149.428178,volkswagen,gas,std,two,hatchback,fwd,front,102.56193,183.357564,66.910061,51.138201,2729.881018,ohc,four,115.00612,mpfi,3.423403,3.36773,9,110.189115,4267.729283,22.832547,29.217038,13521.06462,3
84.777741,isuzu,gas,std,two,hatchback,rwd,front,115.667809,195.244122,69.179237,52.586974,3372.494213,dohc,two,140.573988,1bbl,3.72781,3.075174,9.352245,70.475435,6211.555055,29.260369,30.105985,27033.66452,1
116.864305,mercedes-benz,gas,turbo,two,hatchback,4wd,front,91.983488,151.963942,64.64028,50.507295,3318.074855,ohc,four,103.073155,mpfi,3.547028,2.642471,2.214675,165.963279,4347.394903,33.816942,41.74577,13788.45911,1
97.56862,mazda,gas,std,two,hatchback,fwd,front,89.346923,161.767389,62.960084,54.914525,2057.118409,ohc,four,97.870461,mpfi,2.826469,3.137918,9,75.489088,5100.33529,18.082408,26.258282,7565.156735,1
92.583709,alfa-romero,gas,turbo,two,hatchback,4wd,front,92.277559,167.442213,65.388202,52.681864,2328.689748,dohcv,two,187.620813,mpfi,3.698888,3.390301,8.530549,95.50621,5288.253602,24.368707,41.464852,10165.29643,3
79.935838,toyota,gas,std,four,hatchback,fwd,front,94.649897,170.402902,64.817288,49.95362,2238.156173,ohc,five,86.463234,2bbl,3.079649,3.399258,8.569218,93.840801,5467.336111,20.85541,25.361159,9200.17464,0
76.931102,alfa-romero,gas,std,four,sedan,rwd,front,96.612019,173.140779,64.256541,54.212249,3296.920047,ohc,four,87.596115,mpfi,3.527394,2.801666,9.170523,112.45625,5206.010034,27.920825,35.523492,7744.264929,3
184.908994,mazda,gas,std,two,hatchback,rwd,front,95.395537,172.668023,65.966908,53.940873,3024.255739,ohcv,eight,91.770916,spdi,3.365973,3.151181,7.372699,136.238268,5814.306933,35.37713,40.383502,27425.40597,3
141.979685,mercedes-benz,gas,turbo,two,convertible,rwd,front,94.240171,168.427748,67.372498,51.119372,2828.241392,dohcv,three,111.958471,mfi,3.312989,3.42212,9,120.794836,4951.044878,18.879411,34.600186,5508.734715,3
72.74033,toyota,gas,std,four,sedan,fwd,front,95.752032,167.206592,64.47767,52.103475,2336.518284,ohc,four,148.776617,2bbl,3.107098,3.425108,12.863867,74.207465,4812.096494,26.572,30.374076,7413.142564,0
195.108843,mitsubishi,gas,std,two,hatchback,fwd,front,95.172231,163.035487,63.028265,50.121814,2179.433815,ohc,four,130.414664,mpfi,3.066444,3.106354,9,61.277601,4674.068265,29.627673,32.975887,11941.04609,2
103.079403,honda,gas,std,two,hatchback,fwd,front,97.83353,181.684735,63.795379,53.224973,2435.426537,ohc,four,119.868445,mpfi,3.107857,3.63428,9.204236,65.760726,5503.115869,31.82958,40.902819,10198.6771,1
116.589126,dodge,gas,std,two,hardtop,fwd,front,96.466703,170.859771,65.432089,56.821385,2417.765387,l,three,90.269036,2bbl,3.652828,3.606462,7.461513,178.52488,5030.649341,23.786906,29.975117,14261.106,2
88.478948,mercedes-benz,gas,std,four,sedan,rwd,front,89.015117,170.184706,63.247264,53.666757,2315.48234,dohc,six,115.685484,mpfi,3.114348,3.077876,22.512455,112.895421,5123.712682,20.494023,20.566477,7176.124052,0
87.923977,porsche,gas,std,four,sedan,fwd,front,97.606333,156.441085,69.003958,56.036027,1869.090243,ohc,four,83.95468,spfi,3.790186,3.111806,9.403835,96.595006,5090.190556,23.424221,29.473412,5850.847951,1
103.498996,toyota,gas,std,two,sedan,fwd,front,94.517563,166.175405,64.142312,55.887218,2793.439705,ohcf,four,112.946946,1bbl,3.108196,2.490797,8.312184,179.722797,5045.755675,15.494717,25.263994,9521.788512,0
112.331377,plymouth,gas,std,two,hatchback,fwd,front,90.53774,151.099352,63.186516,49.753678,1933.572461,ohc,four,86.083689,2bbl,3.297535,2.254593,9,67.202597,5556.568789,41.324081,39.580173,5386.636355,1
77.29951,mitsubishi,gas,std,two,sedan,fwd,front,96.46352,173.990561,65.641903,49.693459,2353.00578,ohc,four,105.865848,mpfi,3.632768,3.631877,9,114.539172,5075.170171,20.555495,28.650897,10299.80554,3
216.327362,porsche,diesel,turbo,four,sedan,rwd,front,99.077426,177.452872,69.868246,50.815363,2182.185304,ohcv,six,121.68036,idi,3.120443,3.495497,8.283008,178.342524,4496.526494,14.750632,24.478283,8594.325693,0
89.674058,volkswagen,gas,turbo,two,hatchback,fwd,front,94.663938,174.976784,65.827155,57.922531,2386.519589,ohc,four,172.318956,spdi,3.16105,3.388423,9.150622,124.295277,5376.674377,24.461621,30.71179,10809.6824,3
92.591688,honda,gas,std,four,wagon,fwd,front,91.384316,157.791079,64.15174,52.195895,1855.24739,ohc,four,102.446266,spdi,3.534212,2.518711,9,72.237154,6113.463831,35.878365,34.918049,5873.586411,1
